,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,SAM/GAM ratio
45,2021-07-01,Jalalaqsi,,10831.4,4420.0,,840.0,0.40807282530420813,0.07755230164152373,0.19004524886877827
46,2021-07-01,Jamaame,,74282.92201107787,32510.0,,7740.0,0.4376510659496103,0.10419622425253718,0.23808059058751155
47,2021-07-01,Jariiban,,32671.59999774996,10890.0,,1430.0,0.3333170092909431,0.04376890020992182,0.13131313131313133
48,2021-07-01,Jilib,,28586.090729167998,11560.0,,2770.0,0.4043924756806527,0.09690027315185189,0.23961937716262974
49,2021-07-01,Jowhar,,73180.0,32760.0,,6210.0,0.44766329598250887,0.08485925116151954,0.18956043956043955
50,2021-07-01,Kismaayo,,60740.0,23900.0,,5880.0,0.3934804082976622,0.09680605861047085,0.24602510460251045
51,2021-07-01,Kurtunwaarey,,12893.494046351409,5900.0,,1120.0,0.45759512346225323,0.08686551496232604,0.18983050847457628
52,2021-07-01,Laas Caanood,,44694.59999999999,9430.0,,820.0,0.21098745709772548,0.01834673539980222,0.08695652173913042
53,2021-07-01,Laasqoray/Badhan,,26801.6,7220.0,,690.0,0.2693869022744911,0.025744731657811475,0.09556786703601107
54,2021-07-01,Lughaye,,12173.399999592813,3020.0,,410.0,0.24808188345910062,0.03367999080073883,0.1357615894039735
55,2021-07-01,Luuq,,23903.200000000004,8920.0,,1350.0,0.37317179289802194,0.05647779376819839,0.15134529147982062
56,2021-07-01,Marka,,49416.17014314811,22040.0,,4040.0,0.44600785403148036,0.08175461571175956,0.18330308529945555
57,2021-07-01,Owdweyne,,16577.8,3780.0,,470.0,0.22801578013970492,0.02835116843006913,0.12433862433862433
58,2021-07-01,Qandala,,10898.0,3620.0,,540.0,0.33217104055790053,0.04955037621581942,0.14917127071823205
59,2021-07-01,Qansax Dheere,,23065.8,9930.0,,2430.0,0.43050750461722553,0.1053507790755144,0.2447129909365559
60,2021-07-01,Qardho,,28511.400000000005,12050.0,,1470.0,0.422637962358916,0.051558324038805524,0.12199170124481327
61,2021-07-01,Qoryooley,,25309.0008654479,11420.0,,2160.0,0.45122286970998915,0.08534513122360565,0.18914185639229425
62,2021-07-01,Rab Dhuure,,15127.6,6940.0,,1560.0,0.45876411327639544,0.10312276897855575,0.22478386167146971
63,2021-07-01,Saakow/Salagle,,18929.00553220557,7790.0,,1710.0,0.41153773169679686,0.09033755086027248,0.2195121951219512
64,2021-07-01,Sablaale,,12659.085911641385,5680.0,,1030.0,0.4486895846702985,0.08136448454408582,0.1813380281690141
65,2021-07-01,Sheikh,,24523.2,5500.0,,850.0,0.22427741893390749,0.03466105565342206,0.15454545454545454
66,2021-07-01,Taleex,,15707.400000000005,3750.0,,280.0,0.2387409755911226,0.01782599284413715,0.07466666666666667
67,2021-07-01,Tayeeglow,,27943.6,11770.0,,2700.0,0.42120557122203295,0.09662319815628624,0.22939677145284626
68,2021-07-01,Waajid,,15159.4,6820.0,,1490.0,0.4498858793883663,0.09828885048220906,0.21847507331378305
69,2021-07-01,Wanla Weyn,,63909.400000000016,28650.0,,5740.0,0.4482908617511664,0.0898146438552075,0.20034904013961605
70,2021-07-01,Xarardheere,,13859.600000000002,3720.0,,360.0,0.26840601460359603,0.025974775606799616,0.0967741935483871
71,2021-07-01,Xudun,,16219.4,3340.0,,240.0,0.20592623648223732,0.014797094837046993,0.0718562874251497
72,2021-07-01,Xudur,,19450.4,8700.0,,1890.0,0.44729157240982187,0.09717023814420268,0.2172413793103448
73,2021-07-01,Zeylac,,11246.4,2690.0,,340.0,0.23918765115948215,0.03023189642907953,0.12639405204460966
74,2021-01-01,Baki,99157.0,19830.0,4515.0,,485.0,0.22768532526475038,0.024457892082702975,0.10741971207087486
75,2021-01-01,Borama,453434.0,90685.0,17340.0,,2575.0,0.19121133594309975,0.028394993659370347,0.14850057670126873
76,2021-01-01,Lughaye,99157.0,19830.0,3760.0,,700.0,0.18961169944528491,0.03530005042864347,0.18617021276595744
77,2021-01-01,Zeylac,72825.0,14565.0,2700.0,,520.0,0.18537590113285274,0.03570202540336423,0.1925925925925926
78,2021-01-01,Berbera,179997.0,36000.0,7410.0,,1100.0,0.20583333333333334,0.030555555555555555,0.1484480431848853
79,2021-01-01,Gebiley,97441.0,19490.0,3750.0,,465.0,0.19240636223704463,0.023858388917393534,0.124
80,2021-01-01,Hargeysa,1044086.0,208815.0,41050.0,,6600.0,0.19658549433709263,0.03160692478988578,0.1607795371498173
81,2021-01-01,Burco,498249.0,99650.0,14045.0,,2190.0,0.14094330155544404,0.021976919217260412,0.15592737629049486
82,2021-01-01,Buuhoodle,98773.0,19755.0,3750.0,,775.0,0.18982536066818528,0.039230574538091624,0.20666666666666667
83,2021-01-01,Owdweyne,87386.0,17475.0,3405.0,,550.0,0.19484978540772532,0.031473533619456366,0.16152716593245228
84,2021-01-01,Sheikh,71387.0,14275.0,2610.0,,270.0,0.1828371278458844,0.018914185639229423,0.10344827586206896
85,2021-01-01,Caynabo,46901.0,9380.0,2415.0,,560.0,0.2574626865671642,0.05970149253731343,0.2318840579710145
86,2021-01-01,Laas Caanood,226940.0,45390.0,10470.0,,2435.0,0.23066754791804361,0.053646177572152454,0.2325692454632283
87,2021-01-01,Taleex,53457.0,10690.0,3030.0,,670.0,0.28344246959775493,0.0626753975678204,0.22112211221122116
88,2021-01-01,Xudun,33133.0,6625.0,1670.0,,405.0,0.25207547169811323,0.06113207547169811,0.24251497005988026
89,2021-01-01,Ceel Afweyn,113789.0,22760.0,6870.0,,1380.0,0.30184534270650265,0.06063268892794376,0.20087336244541484
90,2021-01-01,Ceerigaabo,195781.0,39155.0,10320.0,,1865.0,0.26356787128080705,0.04763120929638616,0.18071705426356588
91,2021-01-01,Laasqoray/Badhan,252497.0,50500.0,16165.0,,3290.0,0.3200990099009901,0.06514851485148515,0.2035261367151253
92,2021-01-01,Bandarbeyla,15023.0,3005.0,880.0,,115.0,0.2928452579034942,0.03826955074875208,0.13068181818181818
93,2021-01-01,Bossaso,467020.0,93405.0,33840.0,,5260.0,0.3622932391199615,0.05631390182538408,0.1554373522458629
94,2021-01-01,Caluula,51766.0,10355.0,3720.0,,595.0,0.3592467407049734,0.057460164171897636,0.15994623655913978
95,2021-01-01,Iskushuban,62264.0,12455.0,3680.0,,500.0,0.29546366920915296,0.04014452027298274,0.1358695652173913
96,2021-01-01,Qandala,52515.0,10505.0,3730.0,,600.0,0.3550690147548786,0.05711565920990005,0.16085790884718498
97,2021-01-01,Qardho,64346.0,12870.0,4555.0,,690.0,0.35392385392385395,0.053613053613053616,0.15148188803512624
98,2021-01-01,Burtinle,59092.0,11820.0,4470.0,,805.0,0.37817258883248733,0.06810490693739425,0.18008948545861295
99,2021-01-01,Eyl,68592.0,13720.0,4230.0,,620.0,0.30830903790087466,0.04518950437317784,0.14657210401891252
100,2021-01-01,Garoowe,209904.0,41980.0,13135.0,,1905.0,0.31288708909004287,0.04537875178656503,0.14503235629996195
101,2021-01-01,Gaalkacyo,377473.0,75495.0,28940.0,,5075.0,0.3833366448109146,0.06722299490032453,0.1753628196268141
102,2021-01-01,Galdogob,72580.0,14515.0,6560.0,,1330.0,0.4519462624870823,0.09162934894936273,0.2027439024390244
103,2021-01-01,Hobyo,69851.0,13970.0,3970.0,,565.0,0.28418038654259126,0.04044380816034359,0.14231738035264482
104,2021-01-01,Jariiban,74373.0,14875.0,5185.0,,850.0,0.3485714285714286,0.05714285714285714,0.16393442622950818
105,2021-01-01,Xarardheere,33448.0,6690.0,1615.0,,195.0,0.2414050822122571,0.02914798206278027,0.12074303405572755
106,2021-01-01,Cabudwaaq,111449.0,22290.0,8350.0,,1640.0,0.3746074472857784,0.07357559443696725,0.1964071856287425
107,2021-01-01,Cadaado,77426.0,15485.0,5355.0,,940.0,0.3458185340652244,0.06070390700678076,0.17553688141923435
108,2021-01-01,Ceel Buur,66070.0,13215.0,4755.0,,835.0,0.3598183881952327,0.0631857737419599,0.17560462670872765
109,2021-01-01,Ceel Dheer,72923.0,14585.0,4105.0,,615.0,0.2814535481659239,0.04216660953033939,0.14981729598051158
110,2021-01-01,Dhuusamarreeb,99941.0,19990.0,6540.0,,1000.0,0.32716358179089544,0.05002501250625312,0.1529051987767584
111,2021-01-01,Belet Weyne,231851.0,46370.0,11475.0,,1855.0,0.2474660340737546,0.04000431313349148,0.1616557734204793
112,2021-01-01,Bulo Burto,90880.0,18175.0,3600.0,,505.0,0.19807427785419532,0.02778541953232462,0.14027777777777778
113,2021-01-01,Jalalaqsi,100263.0,20055.0,3905.0,,545.0,0.19471453502867114,0.027175268012964347,0.13956466069142126
114,2021-01-01,Adan Yabaal,35879.0,7175.0,1990.0,,260.0,0.27735191637630663,0.03623693379790941,0.1306532663316583
115,2021-01-01,Balcad,183233.0,36645.0,15515.0,,2610.0,0.4233865465957157,0.07122390503479328,0.16822429906542055
116,2021-01-01,Cadale,61428.0,12285.0,3390.0,,435.0,0.27594627594627597,0.03540903540903541,0.12831858407079647
117,2021-01-01,Jowhar,156220.0,31245.0,14390.0,,2530.0,0.4605536885901744,0.08097295567290766,0.17581653926337734
118,2021-01-01,Afgooye,191431.0,38285.0,18535.0,,3395.0,0.4841321666449001,0.08867702755648427,0.18316698138656595
119,2021-01-01,Baraawe,56743.0,11350.0,5575.0,,1015.0,0.4911894273127753,0.08942731277533039,0.18206278026905828
120,2021-01-01,Kurtunwaarey,188548.0,37710.0,17510.0,,2855.0,0.4643330681516839,0.07570936091222487,0.163049685893775
121,2021-01-01,Marka,180336.0,36065.0,16645.0,,2900.0,0.4615277970331346,0.0804103701649799,0.1742264944427756
122,2021-01-01,Qoryooley,207773.0,41555.0,19090.0,,3135.0,0.4593911683311274,0.07544218505594995,0.1642221058145626
123,2021-01-01,Sablaale,20213.0,4045.0,1840.0,,310.0,0.45488257107540175,0.07663782447466007,0.16847826086956522
124,2021-01-01,Wanla Weyn,66459.0,13290.0,6265.0,,1095.0,0.4714070729872084,0.08239277652370203,0.17478052673583402
125,2021-01-01,Baydhaba/Bardaale,515337.0,103065.0,48705.0,,7910.0,0.4725658564983263,0.07674768350070343,0.16240632378605893
126,2021-01-01,Buur Hakaba,129759.0,25950.0,12860.0,,2090.0,0.4955684007707129,0.08053949903660887,0.1625194401244168
127,2021-01-01,Diinsoor,139564.0,27915.0,13745.0,,2235.0,0.492387605230163,0.0800644814615798,0.1626045834849036
128,2021-01-01,Qansax Dheere,61939.0,12390.0,6300.0,,1025.0,0.5084745762711864,0.08272800645682002,0.1626984126984127
129,2021-01-01,Ceel Barde,50827.0,10165.0,5975.0,,1280.0,0.58780127889818,0.12592228234136743,0.21422594142259413
130,2021-01-01,Rab Dhuure,32986.0,6595.0,3345.0,,590.0,0.5072024260803639,0.08946171341925702,0.17638266068759342
131,2021-01-01,Tayeeglow,51734.0,10345.0,4865.0,,800.0,0.47027549540840985,0.07733204446592556,0.1644398766700925
132,2021-01-01,Waajid,69575.0,13915.0,6865.0,,1165.0,0.4933524973050665,0.08372260150916278,0.16970138383102695
133,2021-01-01,Xudur,79232.0,15845.0,8425.0,,1650.0,0.5317134742821079,0.10413379615020511,0.19584569732937684
134,2021-01-01,Baardheere,101133.0,20225.0,4830.0,,705.0,0.2388133498145859,0.034857849196538934,0.14596273291925466
135,2021-01-01,Belet Xaawo,71052.0,14210.0,5450.0,,675.0,0.38353272343420125,0.047501759324419426,0.12385321100917432
136,2021-01-01,Ceel Waaq,39782.0,7955.0,2120.0,,300.0,0.2664990571967316,0.03771213073538655,0.14150943396226415
137,2021-01-01,Doolow,56310.0,11260.0,4100.0,,565.0,0.3641207815275311,0.05017761989342807,0.1378048780487805
138,2021-01-01,Garbahaarey,121988.0,24400.0,8875.0,,1230.0,0.3637295081967213,0.05040983606557377,0.13859154929577466
139,2021-01-01,Luuq,40676.0,8135.0,2915.0,,370.0,0.3583282114320836,0.04548248309772587,0.1269296740994854
140,2021-01-01,Bu'aale,78011.0,15600.0,5910.0,,1085.0,0.37884615384615383,0.06955128205128205,0.18358714043993232
141,2021-01-01,Jilib,148588.0,29720.0,9285.0,,1635.0,0.31241588156123823,0.055013458950201884,0.17609046849757673
142,2021-01-01,Saakow/Salagle,59940.0,11990.0,4925.0,,870.0,0.41075896580483734,0.0725604670558799,0.1766497461928934
143,2021-01-01,Banadir,2228463.0,445695.0,192530.0,,33880.0,0.4319770246468998,0.07601610967141206,0.17597257570248792
144,2021-01-01,Afmadow/Xagar,164086.0,32815.0,9905.0,,1660.0,0.3018436690537864,0.0505866219716593,0.16759212518929836
145,2021-01-01,Badhaadhe,45956.0,9190.0,2550.0,,410.0,0.27747551686615884,0.04461371055495103,0.1607843137254902
146,2021-01-01,Jamaame,61242.0,12250.0,3750.0,,675.0,0.30612244897959184,0.05510204081632653,0.18
147,2021-01-01,Kismaayo,377653.0,75530.0,27985.0,,5945.0,0.37051502714153317,0.0787104461803257,0.21243523316062174
148,2020-07-01,Baki,99157.0,19831.0,4129.0,3789.0,340.0,0.20820936916948213,0.017144874186879128,0.08234439331557278
149,2020-07-01,Borama,453434.0,90687.0,12813.0,11350.0,1463.0,0.14128816699196137,0.01613241148124869,0.11418091001326774
150,2020-07-01,Lughaye,99157.0,19831.0,4803.0,3842.0,961.0,0.24219656093994252,0.04845948262820836,0.20008328128253172
151,2020-07-01,Zeylac,72825.0,14565.0,3609.0,2860.0,749.0,0.24778578784757982,0.05142464812907655,0.20753671377112773
152,2020-07-01,Ceel Barde,50827.0,10165.0,4980.0,4319.0,661.0,0.4899163797343827,0.06502705361534677,0.13273092369477912
153,2020-07-01,Rab Dhuure,32986.0,6597.0,2774.0,2362.0,412.0,0.42049416401394574,0.06245262998332576,0.14852198990627252
154,2020-07-01,Tayeeglow,51735.0,10347.0,4260.0,3536.0,724.0,0.41171354015656714,0.06997197255243065,0.1699530516431925
155,2020-07-01,Waajid,69574.0,13915.0,6077.0,5011.0,1066.0,0.43672296083363277,0.07660797700323392,0.1754155010696067
156,2020-07-01,Xudur,79231.0,15846.0,7083.0,5826.0,1257.0,0.4469897765997728,0.0793260128739114,0.17746717492587885
157,2020-07-01,Banadir,2228463.0,445693.0,207067.0,169960.0,37107.0,0.46459558485325103,0.08325686066417916,0.17920286670497956
158,2020-07-01,Bandarbeyla,15023.0,3005.0,1023.0,917.0,106.0,0.34043261231281197,0.035274542429284524,0.10361681329423264
159,2020-07-01,Bossaso,467020.0,93404.0,38793.0,32341.0,6452.0,0.4153248254892724,0.06907627082351933,0.1663186657386642
160,2020-07-01,Caluula,51766.0,10353.0,4896.0,3923.0,973.0,0.4729064039408867,0.09398242055442867,0.19873366013071891
161,2020-07-01,Iskushuban,62264.0,12453.0,4660.0,4024.0,636.0,0.37420701838914316,0.051072030835943145,0.13648068669527896
162,2020-07-01,Qandala,52515.0,10503.0,4558.0,3744.0,814.0,0.43397124631057793,0.0775016661906122,0.17858709960508995
163,2020-07-01,Qardho,64346.0,12869.0,5145.0,4378.0,767.0,0.39979796409977464,0.05960059056647758,0.14907677356656948
164,2020-07-01,Baydhaba,515337.0,103068.0,49573.0,39910.0,9663.0,0.48097372608375055,0.09375363837466527,0.19492465656708288
165,2020-07-01,Buur Hakaba,129760.0,25952.0,10789.0,8783.0,2006.0,0.4157290382244143,0.07729654747225648,0.1859301140050051
166,2020-07-01,Diinsoor,139564.0,27913.0,12338.0,9983.0,2355.0,0.4420162648228424,0.08436929029484469,0.19087372345598966
167,2020-07-01,Qansax Dheere,61939.0,12388.0,5258.0,4254.0,1004.0,0.42444300936390056,0.08104617371649984,0.1909471281856219
168,2020-07-01,Cabudwaaq,111450.0,22290.0,8044.0,6945.0,1099.0,0.36087931807985646,0.04930462090623598,0.1366235703630035
169,2020-07-01,Cadaado,77426.0,15485.0,5235.0,4560.0,675.0,0.33806909912818855,0.043590571520826606,0.12893982808022922
170,2020-07-01,Ceel Buur,66069.0,13214.0,4317.0,3828.0,489.0,0.3266989556530952,0.037006205539579236,0.113273106323836
171,2020-07-01,Ceel Dheer,72923.0,14585.0,4169.0,3704.0,465.0,0.2858416181007885,0.03188207062050052,0.11153753897817224
172,2020-07-01,Dhuusamarreeb,99941.0,19988.0,6447.0,5700.0,747.0,0.3225435261156694,0.03737242345407244,0.11586784550953932
173,2020-07-01,Baardheere,101133.0,20227.0,4662.0,4013.0,649.0,0.23048400652593068,0.03208582587630395,0.1392106392106392
174,2020-07-01,Belet Xaawo,71052.0,14210.0,5009.0,4175.0,834.0,0.35249824067558055,0.05869106263194933,0.16650029946097025
175,2020-07-01,Ceel Waaq,39783.0,7957.0,1855.0,1624.0,231.0,0.23312806334045494,0.029031041849943446,0.12452830188679245
176,2020-07-01,Doolow,56311.0,11263.0,4232.0,3454.0,778.0,0.3757435851904466,0.06907573470656131,0.1838374291115312
177,2020-07-01,Garbahaarey,121988.0,24398.0,8775.0,7176.0,1599.0,0.35966062792032133,0.06553815886548078,0.18222222222222226
178,2020-07-01,Luuq,40676.0,8135.0,2490.0,2127.0,363.0,0.3060848186846958,0.0446220036877689,0.14578313253012049
179,2020-07-01,Belet Weyne,231850.0,46370.0,21450.0,18400.0,3050.0,0.46258356696139746,0.06577528574509381,0.14219114219114218
180,2020-07-01,Bulo Burto,90880.0,18176.0,8281.0,7015.0,1266.0,0.4556007922535211,0.06965228873239436,0.152880086946021
181,2020-07-01,Jalalaqsi,100263.0,20053.0,9113.0,7676.0,1437.0,0.4544457188450606,0.0716601007330574,0.15768682102490947
182,2020-07-01,Afmadow/Xagar,164086.0,32817.0,9126.0,7313.0,1813.0,0.2780875765609288,0.05524575677240454,0.19866316020162172
183,2020-07-01,Badhaadhe,45955.0,9191.0,2426.0,1894.0,532.0,0.26395386791426395,0.057882711348057884,0.21929101401483925
184,2020-07-01,Jamaame,61242.0,12248.0,4695.0,3731.0,964.0,0.38332789026779884,0.07870672762900065,0.20532481363152288
185,2020-07-01,Kismaayo,377653.0,75531.0,27337.0,20152.0,7185.0,0.3619308628245356,0.09512650434920761,0.2628305958956725
186,2020-07-01,Afgooye,191431.0,38286.0,17544.0,14278.0,3266.0,0.4582353863030873,0.085305333542287,0.18616051071591427
187,2020-07-01,Baraawe,56744.0,11349.0,5113.0,4156.0,957.0,0.4505242752665433,0.08432461009780598,0.1871699589282222
188,2020-07-01,Kurtunwaarey,188547.0,37709.0,18310.0,15439.0,2871.0,0.48556047627887244,0.0761356705295818,0.156799563080284
189,2020-07-01,Marka,180336.0,36067.0,17691.0,14514.0,3177.0,0.49050378462306266,0.08808606205118252,0.17958283873155842
190,2020-07-01,Qoryooley,207773.0,41555.0,19952.0,16773.0,3179.0,0.48013476115990855,0.07650102274094574,0.15933239775461105
191,2020-07-01,Sablaale,20212.0,4042.0,1994.0,1656.0,338.0,0.4933201385452746,0.08362196932211777,0.16950852557673018
192,2020-07-01,Wanla Weyn,66459.0,13292.0,5702.0,4803.0,899.0,0.42897983749623836,0.06763466746915438,0.15766397755173622
193,2020-07-01,Bu'aale,78010.0,15602.0,6425.0,5230.0,1195.0,0.4118061786950391,0.07659274451993334,0.1859922178988327
194,2020-07-01,Jilib,148587.0,29717.0,11536.0,9436.0,2100.0,0.38819530908234345,0.07066662179897029,0.1820388349514563
195,2020-07-01,Saakow/Salagle,59941.0,11988.0,5051.0,4012.0,1039.0,0.42133800467133803,0.08667000333667,0.20570184121956048
196,2020-07-01,Adan Yabaal,35878.0,7176.0,2074.0,1858.0,216.0,0.28901895206243033,0.030100334448160536,0.10414657666345227
197,2020-07-01,Balcad,183234.0,36647.0,14631.0,12347.0,2284.0,0.39924141130242585,0.06232433759925778,0.15610689631604127
198,2020-07-01,Cadale,61427.0,12285.0,3569.0,3187.0,382.0,0.2905168905168905,0.031094831094831094,0.10703278229195852
199,2020-07-01,Jowhar,156220.0,31244.0,14385.0,11875.0,2510.0,0.4604083984124952,0.08033542440148508,0.17448731317344454
200,2020-07-01,Gaalkacyo,377473.0,75495.0,33002.0,28690.0,4312.0,0.43714153255182464,0.05711636532220677,0.13065874795466942
201,2020-07-01,Galdogob,72579.0,14516.0,6012.0,5307.0,705.0,0.41416368145494625,0.04856709837420777,0.11726546906187625
202,2020-07-01,Hobyo,69851.0,13970.0,4276.0,3902.0,374.0,0.306084466714388,0.026771653543307086,0.08746492048643592
203,2020-07-01,Jariiban,74373.0,14875.0,5225.0,4721.0,504.0,0.35126050420168065,0.03388235294117647,0.09645933014354068
204,2020-07-01,Xarardheere,33447.0,6689.0,2626.0,2388.0,238.0,0.3925848407833757,0.03558080430557632,0.09063214013709064
205,2020-07-01,Burtinle,59092.0,11818.0,4913.0,4244.0,669.0,0.41572178033508206,0.056608563208664746,0.1361693466313861
206,2020-07-01,Eyl,68592.0,13718.0,4741.0,4203.0,538.0,0.345604315497886,0.03921854497740195,0.11347816916262392
207,2020-07-01,Garoowe,209904.0,41981.0,15793.0,13914.0,1879.0,0.3761939925204259,0.04475834305995569,0.11897676185651873
208,2020-07-01,Ceel Afweyn,113789.0,22758.0,6566.0,5185.0,1381.0,0.2885139291677652,0.060681957992793745,0.21032592141334144
209,2020-07-01,Ceerigaabo,195781.0,39156.0,9845.0,7774.0,2071.0,0.2514301767289815,0.05289100010215548,0.21036058913153885
210,2020-07-01,Laasqoray/Badhan,252497.0,50499.0,14277.0,11031.0,3246.0,0.2827184696726668,0.06427850056436761,0.2273586888001681
211,2020-07-01,Caynabo,46901.0,9380.0,1819.0,1431.0,388.0,0.19392324093816632,0.04136460554371002,0.21330401319406267
212,2020-07-01,Laas Caanood,226941.0,45388.0,8234.0,6549.0,1685.0,0.1814135894950207,0.037124350048470964,0.20463930046150108
213,2020-07-01,Taleex,53457.0,10691.0,2351.0,1815.0,536.0,0.2199045926480217,0.050135628098400525,0.22798809017439384
214,2020-07-01,Xudun,33133.0,6627.0,1340.0,1058.0,282.0,0.2022031084955485,0.0425531914893617,0.21044776119402986
215,2020-07-01,Burco,498248.0,99650.0,9087.0,7778.0,1309.0,0.09118916206723532,0.013135975915704968,0.14405194233520413
216,2020-07-01,Buuhoodle,98774.0,19755.0,2668.0,2290.0,378.0,0.13505441660339154,0.019134396355353075,0.14167916041979012
