,Unnamed: 0,date,district_x,population,Under-Five Population,GAM,MAM,SAM,prevalence,SAM Prevalence,SAM/GAM ratio,district_y,level1_name,population_analysed,area_phase,phase1_n,phase1_perc,phase2_n,phase2_perc,phase3_n,phase3_perc,phase4_n,phase4_perc,phase5_n,phase5_perc,phase3plus_n,ipc,proj_population_analyzed,proj_area_phase,proj_analysis_period,proj_phase1_n,proj_phase1_perc,proj_phase2_n,proj_phase2_perc,proj_phase3_n,proj_phase3_perc,proj_phase4_n,proj_phase4_perc,proj_phase5_n,proj_phase5_perc,proj_phase3plus_n,proj_phase3plus_perc,Cowpea,Ground Nuts,Maize,Onion,Pepper,Rice,Sesame,Sorghum,Tomato,Water Melon,rainfall,ndvi,Price of water,Sorghum prices,Maize prices,New Admissions (GAM),Measles Cases,AWD/cholera cases,AWD/Cholera deaths,Malaria Cases,Insecurity - Incidents,Insecurity - Fatalities,Total alarms,covid,new_deaths,MAM_admissions,SAM_admissions,n_battles,n_explosions,n_protests,n_riots,n_strategicdev,n_violcivilians,n_conflict_total,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district,district_encoded
165,492,2018-07-01,Galdogob,96228.94625799869,19245.78925159974,9036.062380504049,7645.779511673791,1390.2828688302584,0.4695085383288688,0.0722382881083817,0.1538593704078331,Galdogob,Mudug,96229.0,2.0,63127.0,0.66,24635.0,0.26,8468.0,0.09,0.0,0.0,0.0,0.0,8468.0,0.09,96229.0,2.0,Aug 2018 - Dec 2018,63127.0,0.66,28751.0,0.3,4352.0,0.05,0.0,0.0,0.0,0.0,4352.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26833333333333,0.19333333333333336,0.0,0.0,0.0,183.5,1.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.4004,0.4017369795363936,7,False,-0.0677715587924752,Galdogob,48
166,524,2018-07-01,Wanla Weyn,105508.44272316828,21101.688544633656,7993.68750285581,6594.876598264259,1398.810904591551,0.3788174337777663,0.0662890508327249,0.1749894406169636,Wanla Weyn,Shabelle Hoose,105508.0,2.0,83155.0,0.79,22353.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105508.0,1.0,Aug 2018 - Dec 2018,98057.0,0.93,7451.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.31,0.335,8.166666666666666,4.5553333333333335,8.833,498.0,5.0,0.0,0.0,6.25,2.3333333333333335,8.0,4.5,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,4.0,17.0,0.351,0.4417324945420314,7,True,0.06291506076426512,Wanla Weyn,82
167,498,2018-07-01,Iskushuban,60361.40289872798,12072.280579745591,5850.779805130872,5061.80071556911,788.9790895617617,0.4846457772814762,0.0653546017548234,0.1348502448972464,Iskushuban,Bari,60361.0,2.0,40726.0,0.67,14923.0,0.25,4712.0,0.08,0.0,0.0,0.0,0.0,4712.0,0.08,60361.0,2.0,Aug 2018 - Dec 2018,40403.0,0.67,15468.0,0.26,4491.0,0.07,0.0,0.0,0.0,0.0,4491.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125,0.13333333333333333,30.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,5.0,16.0,0.3432,0.4239158201206688,7,False,-0.06072995716080737,Iskushuban,54
168,522,2018-07-01,Tayeeglow,62826.76428427834,12565.352856855672,4401.150277503805,3619.394403049145,781.7558744546602,0.3502607787971933,0.0622151946992983,0.1776253536377875,Tayeeglow,Bakool,62827.0,2.0,45264.0,0.72,13768.0,0.22,3795.0,0.06,0.0,0.0,0.0,0.0,3795.0,0.06,62827.0,2.0,Aug 2018 - Dec 2018,49455.0,0.79,11474.0,0.18,1898.0,0.03,0.0,0.0,0.0,0.0,1898.0,0.03,24.0,0.0,42.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,45.64666666666667,0.3766666666666667,0.0,5.833333333333333,5.5,91.8,1.0,0.0,0.0,10.833333333333334,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4861999999999999,0.4731941786256158,7,True,0.1229333998284225,Tayeeglow,80
169,493,2018-07-01,Garbahaarey,150445.26937163374,30089.053874326764,10401.13408576497,8556.24794118083,1844.8861445841392,0.345678336354725,0.0613141959295128,0.1773735565152512,Garbahaarey,Gedo,150445.0,2.0,111046.0,0.74,35967.0,0.24,3433.0,0.02,0.0,0.0,0.0,0.0,3433.0,0.02,150445.0,2.0,Aug 2018 - Dec 2018,115248.0,0.77,33633.0,0.22,1565.0,0.01,0.0,0.0,0.0,0.0,1565.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81666666666667,0.305,0.0,0.0,0.0,469.4054,0.0,1.5,0.0,8.75,1.8,11.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,3.0,12.0,0.3925999999999999,0.3582420806274685,7,True,0.012563744272743482,Garbahaarey,49
170,504,2018-07-01,Kismaayo,194982.61424177085,38996.52284835418,18271.81479393856,14421.280113110255,3850.534680828295,0.4685498464822668,0.0987404619586693,0.2107363020177755,Kismaayo,Juba Hoose,194983.0,3.0,67182.0,0.34,50090.0,0.26,66401.0,0.34,11310.0,0.06,0.0,0.0,77711.0,0.4,194983.0,3.0,Aug 2018 - Dec 2018,68714.0,0.35,49363.0,0.25,66136.0,0.34,11310.0,0.06,0.0,0.0,77446.0,0.4,78.0,0.0,618.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,96.695,0.4583333333333333,78.33333333333333,0.0,9.666666666666666,38.1305,30.833333333333332,350.1666666666667,3.0,9.333333333333334,9.833333333333334,42.5,6.166666666666667,0.0,0.0,0.0,0.0,30.0,12.0,1.0,2.0,3.0,5.0,53.0,0.3925999999999999,0.3096236699207461,7,False,-0.1589261765615207,Kismaayo,60
171,505,2018-07-01,Kurtunwaarey,257277.9921167836,51455.59842335672,22955.26643879602,19582.7129092366,3372.553529559421,0.4461179568825337,0.0655429852707446,0.1469185094649812,Kurtunwaarey,Shabelle Hoose,257278.0,2.0,199538.0,0.78,57740.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257278.0,1.0,Aug 2018 - Dec 2018,234776.0,0.91,22502.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,12.68,0.0,0.0,0.0,61.08,0.0,0.0,0.0,63.02,0.4716666666666667,0.0,0.0,10.313833333333333,161.5,5.166666666666667,27.0,4.0,7.4,2.0,3.0,5.166666666666667,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,0.3510000000000001,0.4391758387432182,7,False,-0.006942118139315501,Kurtunwaarey,61
172,491,2018-07-01,Gaalkacyo,420293.0224489165,84058.6044897833,39243.43470591475,32900.62289837369,6342.811807541059,0.4668580324895174,0.0754570200878362,0.1616273360136103,Gaalkacyo,Mudug,420293.0,2.0,203372.0,0.48,136071.0,0.32,80851.0,0.19,0.0,0.0,0.0,0.0,80851.0,0.19,420293.0,2.0,Aug 2018 - Dec 2018,203200.0,0.48,142156.0,0.34,74937.0,0.18,0.0,0.0,0.0,0.0,74937.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.956666666666667,0.19333333333333333,20.0,14.0,16.479166666666668,443.337,48.833333333333336,2.0,0.0,3.0,5.0,4.833333333333333,4.666666666666667,0.0,0.0,0.0,0.0,11.0,5.0,0.0,1.0,1.0,14.0,32.0,0.4004,0.3939217335250711,7,False,-0.07293629896444631,Gaalkacyo,47
173,525,2018-07-01,Xarardheere,34095.52790194442,6819.105580388886,2350.618441590034,1910.1719058222516,440.44653576778273,0.3447106682656731,0.0645900742517414,0.1873747469920514,Xarardheere,Mudug,34096.0,2.0,22435.0,0.66,10763.0,0.32,897.0,0.03,0.0,0.0,0.0,0.0,897.0,0.03,34096.0,2.0,Aug 2018 - Dec 2018,22435.0,0.66,11427.0,0.34,233.0,0.01,0.0,0.0,0.0,0.0,233.0,0.01,400.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,31.723333333333333,0.22,11.166666666666666,8.0,12.166666666666666,168.55783333333332,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.4004000000000001,0.3440937497588239,7,False,-0.0006169185068491956,Xarardheere,83
174,494,2018-07-01,Garoowe,238943.83260569465,47788.76652113893,24708.068208179047,21406.663904723828,3301.4043034552283,0.5170266990935967,0.0690832708978768,0.1336164476979374,Garoowe,Nugaal,238944.0,2.0,169742.0,0.71,53983.0,0.23,15219.0,0.06,0.0,0.0,0.0,0.0,15219.0,0.06,238944.0,2.0,Aug 2018 - Dec 2018,163258.0,0.68,57355.0,0.24,18330.0,0.08,0.0,0.0,0.0,0.0,18330.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.626666666666667,0.13166666666666668,5.433333333333334,25.025000000000002,23.95,270.05466666666666,27.0,6.0,0.0,0.0,3.0,1.4,6.5,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,1.0,4.0,16.0,0.3795999999999999,0.3790731071095702,7,False,-0.13795359198402646,Garoowe,50
175,526,2018-07-01,Xudun,29233.817803085487,5846.763560617098,1421.7547620886096,1145.59642660488,276.15833548372933,0.2431695325710332,0.0472326839662013,0.1942376722396502,Xudun,Sool,29234.0,3.0,7200.0,0.25,6102.0,0.21,15932.0,0.54,0.0,0.0,0.0,0.0,15932.0,0.54,29234.0,3.0,Aug 2018 - Dec 2018,6210.0,0.21,7328.0,0.25,15696.0,0.54,0.0,0.0,0.0,0.0,15696.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.26,0.13833333333333334,0.0,0.0,0.0,189.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2912,0.3499931256730363,7,True,0.10682359310200312,Xudun,84
176,489,2018-07-01,Doolow,70367.24202467134,14073.448404934268,7589.124035591476,6261.920176045162,1327.203859546314,0.5392512067568789,0.0943055192557486,0.1748823518131991,Doolow,Gedo,70367.0,3.0,16816.0,0.24,23807.0,0.34,24574.0,0.35,5170.0,0.07,0.0,0.0,29744.0,0.42,70367.0,3.0,Aug 2018 - Dec 2018,19472.0,0.28,22350.0,0.32,23375.0,0.33,5170.0,0.07,0.0,0.0,28545.0,0.4,9.0,0.0,322.0,240.0,0.0,0.0,0.0,48.0,130.0,0.0,42.73833333333334,0.2333333333333333,0.0,0.0,0.0,552.8333333333334,1.5,0.0,0.0,23.0,1.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3926,0.3983778863086515,7,False,-0.14087332044822737,Doolow,45
177,453,2018-07-01,Afgooye,262835.8188681545,52567.163773630906,20230.949240405527,16460.215188756378,3770.7340516491504,0.384859060068862,0.0717317386170385,0.1863844353935795,Afgooye,Shabelle Hoose,262836.0,2.0,172326.0,0.66,90510.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262836.0,1.0,Aug 2018 - Dec 2018,232338.0,0.88,30498.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,0.0,8.25,0.0,0.0,0.0,448.0,9.8,0.0,0.0,35.82666666666667,0.35000000000000003,21.25,6.500166666666666,7.9448333333333325,114.32100000000001,5.5,44.5,0.0,49.6,18.333333333333332,35.0,5.5,0.0,0.0,0.0,0.0,63.0,30.0,1.0,1.0,6.0,19.0,120.0,0.351,0.4383403468241347,7,True,0.053481286755272694,Afgooye,3
178,506,2018-07-01,Laas Caanood,220788.33591955536,44157.667183911086,10128.244980319056,8181.769415935643,1946.475564383412,0.2293654902134254,0.0440801267031745,0.1921829071241615,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.065,0.15166666666666667,48.75,0.0,0.0,361.387,54.2,0.0,0.0,7.166666666666667,8.0,11.0,4.333333333333333,0.0,0.0,0.0,0.0,7.0,2.0,1.0,2.0,1.0,7.0,20.0,0.2911999999999999,0.3237610476395274,7,True,0.094395557426102,Laas Caanood,62
179,495,2018-07-01,Gebiley,103448.69292549856,20689.73858509972,5054.898580809682,4234.247840659743,820.6507401499391,0.2443191130723181,0.0396646258614863,0.1623476172727661,Gebiley,Woqooyi Galbeed,103449.0,3.0,58261.0,0.56,22731.0,0.22,22457.0,0.22,0.0,0.0,0.0,0.0,22457.0,0.22,103449.0,2.0,Aug 2018 - Dec 2018,65111.0,0.63,25465.0,0.25,12872.0,0.12,0.0,0.0,0.0,0.0,12872.0,0.12,0.0,0.0,400.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,47.72,0.20666666666666667,12.566666666666668,3.516666666666667,8.0,170.0,4.0,0.0,0.0,6.5,1.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1975999999999999,0.195572345649635,7,False,-0.04874676742268311,Gebiley,51
180,488,2018-07-01,Diinsoor,144645.3749179251,28929.07498358503,13797.82124760847,11649.602870762275,2148.2183768461928,0.4769534198876959,0.0742581080820986,0.1556925791612597,Diinsoor,Bay,144645.0,2.0,103998.0,0.72,28596.0,0.2,12052.0,0.08,0.0,0.0,0.0,0.0,12052.0,0.08,144645.0,2.0,Aug 2018 - Dec 2018,108721.0,0.75,32248.0,0.22,3677.0,0.03,0.0,0.0,0.0,0.0,3677.0,0.03,893.0,560.0,2.2,0.0,0.0,0.0,528.0,9.0,0.0,0.0,83.28833333333334,0.4116666666666667,33.125,4.479166666666667,6.308333333333334,240.779,0.0,0.0,0.0,0.0,1.5,1.3333333333333333,5.833333333333333,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,9.0,0.2886000000000001,0.4709407002848428,7,False,-0.0060127196028531005,Diinsoor,44
181,503,2018-07-01,Jowhar,183042.93582933792,36608.58716586759,14022.771861235597,11349.811221231645,2672.960640003953,0.3830459721840857,0.0730145806472454,0.1906157118189348,Jowhar,Shabelle Dhexe,183043.0,2.0,136945.0,0.75,40341.0,0.22,5757.0,0.03,0.0,0.0,0.0,0.0,5757.0,0.03,183043.0,1.0,Aug 2018 - Dec 2018,156058.0,0.85,24106.0,0.13,2878.0,0.02,0.0,0.0,0.0,0.0,2878.0,0.02,405.0,0.0,5.19,0.0,0.0,200.0,841.12,3.5,0.0,0.0,34.254999999999995,0.35000000000000003,15.666666666666666,6.329166666666667,6.104166666666667,530.8,7.4,86.4,2.0,12.666666666666666,7.6,7.0,3.3333333333333335,0.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,9.0,4.0,40.0,0.351,0.4361091139158288,7,True,0.05306314173174309,Jowhar,59
182,508,2018-07-01,Laasqoray/Badhan,158305.84798228322,31661.169596456635,10566.074209847797,8545.66602986994,2020.4081799778564,0.3337234329786193,0.0638134410613804,0.1912165426677388,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4904449978933187,7,True,0.1567215649146994,Laasqoray/Badhan,64
183,487,2018-07-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,10486.583282734278,8844.521931582743,1642.0613511515344,0.3909032104916541,0.0612103138537256,0.1565868793370592,Dhuusamarreeb,Galgaduud,134133.0,3.0,68689.0,0.51,32124.0,0.24,32091.0,0.24,921.0,0.01,307.0,0.0,33319.0,0.25,134133.0,3.0,Aug 2018 - Dec 2018,68689.0,0.51,37025.0,0.28,27190.0,0.2,921.0,0.01,307.0,0.0,28418.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.72,0.225,12.5,16.666666666666668,17.333333333333332,401.8838333333333,41.5,9.0,0.0,23.8,1.5,4.25,2.1666666666666665,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,11.0,0.4212,0.3069711905400723,7,False,-0.08393201995158178,Dhuusamarreeb,43
184,496,2018-07-01,Hargeysa,959744.1903862744,191948.83807725488,45808.30308268869,37322.72610149223,8485.576981196467,0.2386485041615721,0.0442074933414351,0.1852410242282743,Hargeysa,Woqooyi Galbeed,959744.0,3.0,508271.0,0.53,233778.0,0.24,203820.0,0.21,7929.0,0.01,5947.0,0.01,217696.0,0.23,959744.0,2.0,Aug 2018 - Dec 2018,514852.0,0.54,316125.0,0.33,114892.0,0.12,7929.0,0.01,0.0,0.0,122821.0,0.13,0.0,0.0,40.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,42.565,0.0,11.0,4.083333333333333,5.166666666666667,680.0,15.166666666666666,0.0,0.0,16.166666666666668,2.0,0.16666666666666666,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,6.0,20.0,0.1975999999999999,0.1951645146346709,7,False,-0.04348398952690119,Hargeysa,52
185,458,2018-07-01,Baki,99262.17263864214,19852.434527728423,5481.4413415630215,4637.5532004055685,843.888141157452,0.2761092768701464,0.0425080430301266,0.1539536936678809,Baki,Awdal,99262.0,2.0,63054.0,0.64,22667.0,0.23,13541.0,0.14,0.0,0.0,0.0,0.0,13541.0,0.14,99262.0,2.0,Aug 2018 - Dec 2018,63505.0,0.64,28019.0,0.28,6725.0,0.07,1014.0,0.01,0.0,0.0,7739.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.524999999999995,0.1366666666666667,0.0,0.0,0.0,272.5,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.169,0.3124852051578765,7,True,0.036375928287730064,Baki,10
186,527,2018-07-01,Xudur,119822.71253135678,23964.54250627136,11237.024222403345,9469.679614567758,1767.3446078355842,0.4689020964811947,0.0737483140925007,0.1572787041174135,Xudur,Bakool,119823.0,2.0,71916.0,0.6,34167.0,0.29,13740.0,0.11,0.0,0.0,0.0,0.0,13740.0,0.11,119823.0,2.0,Aug 2018 - Dec 2018,75660.0,0.63,34069.0,0.28,10094.0,0.08,0.0,0.0,0.0,0.0,10094.0,0.08,24.0,0.0,60.0,0.0,0.0,0.0,0.0,616.0,0.0,0.0,50.84,0.3283333333333333,29.166666666666668,13.308333333333332,14.299999999999999,1.3593333333333335,1.0,0.0,0.0,38.0,2.4,4.0,5.666666666666667,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,2.0,14.0,0.4862,0.48161201917032,7,True,0.012709922689125297,Xudur,85
187,486,2018-07-01,Ceerigaabo,186214.57602082423,37242.91520416485,11530.718875589982,9312.934187964962,2217.784687625022,0.3096083862495412,0.0595491699687625,0.1923370703556022,Ceerigaabo,Sanaag,186215.0,2.0,114846.0,0.62,44492.0,0.24,26877.0,0.14,0.0,0.0,0.0,0.0,26877.0,0.14,186215.0,2.0,Aug 2018 - Dec 2018,107949.0,0.58,52173.0,0.28,26093.0,0.14,0.0,0.0,0.0,0.0,26093.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.823333333333334,0.135,45.0,0.0,0.0,189.78150000000002,2.0,0.0,0.0,0.0,1.8333333333333333,6.166666666666667,3.8333333333333335,0.0,0.0,0.0,0.0,5.0,0.0,6.0,3.0,0.0,3.0,17.0,0.3367000000000001,0.4231594017049179,7,True,0.11355101545537671,Ceerigaabo,42
188,497,2018-07-01,Hobyo,90079.84358712788,18015.968717425578,6042.8239754314245,5057.151168061792,985.6728073696312,0.3354148794445133,0.0547110634365311,0.1631145986342023,Hobyo,Mudug,90080.0,2.0,58708.0,0.65,17692.0,0.2,13680.0,0.15,0.0,0.0,0.0,0.0,13680.0,0.15,90080.0,2.0,Aug 2018 - Dec 2018,58708.0,0.65,24045.0,0.27,7327.0,0.08,0.0,0.0,0.0,0.0,7327.0,0.08,150.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,24.48,0.18166666666666667,0.0,24.916666666666668,28.5,222.26066666666668,3.0,0.0,0.0,2.0,3.3333333333333335,13.666666666666666,2.8333333333333335,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,8.0,0.4003999999999999,0.3520726565695597,7,True,0.016657777125046402,Hobyo,53
189,502,2018-07-01,Jilib,177363.81212203606,35472.762424407214,14403.207526134483,12097.43967628192,2305.767849852566,0.4060356888423295,0.0650010794836229,0.1600871087685692,Jilib,Juba Dhexe,177364.0,2.0,119515.0,0.67,44102.0,0.25,13747.0,0.08,0.0,0.0,0.0,0.0,13747.0,0.08,177364.0,2.0,Aug 2018 - Dec 2018,130073.0,0.73,42708.0,0.24,4582.0,0.03,0.0,0.0,0.0,0.0,4582.0,0.03,290.0,0.0,1600.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,123.44,0.4666666666666666,28.75,0.0,6.041666666666667,0.0,14.333333333333334,1.0,0.0,26.5,3.75,12.75,4.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,3.0,14.0,0.3925999999999999,0.3157056116630282,7,False,-0.0903300771793013,Jilib,58
190,485,2018-07-01,Ceel Waaq,42841.35404644698,8568.270809289395,2373.4360032220056,1937.126504580973,436.3094986410328,0.2770029164634731,0.0509215346190975,0.1838303194392983,Ceel Waaq,Gedo,42841.0,2.0,29696.0,0.69,10310.0,0.24,2835.0,0.07,0.0,0.0,0.0,0.0,2835.0,0.07,42841.0,1.0,Aug 2018 - Dec 2018,35389.0,0.83,7452.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.55833333333334,0.40166666666666667,11.966666666666667,12.130833333333333,12.933333333333332,149.16666666666666,0.0,0.0,0.0,0.0,2.6,3.0,3.1666666666666665,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0,16.0,0.3925999999999998,0.3215618498962238,7,True,0.04455893343275069,Ceel Waaq,40
191,509,2018-07-01,Lughaye,99442.45554944112,19888.491109888237,8345.448109620496,6025.579829405349,2319.8682802151448,0.4196119285022721,0.1166437547925264,0.2779800736572598,Lughaye,Awdal,99442.0,3.0,41371.0,0.42,17402.0,0.17,40670.0,0.41,0.0,0.0,0.0,0.0,40670.0,0.41,99442.0,3.0,Aug 2018 - Dec 2018,19432.0,0.2,28703.0,0.29,33357.0,0.34,17950.0,0.18,0.0,0.0,51307.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.143333333333333,0.09833333333333333,0.0,5.5,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.2962807470311721,7,False,-0.1233311814711,Lughaye,65
192,484,2018-07-01,Ceel Dheer,103004.37800500816,20600.87560100164,6473.6185663554725,5212.753484849644,1260.8650815058288,0.3142399717243435,0.0612044413027048,0.1947697518137328,Ceel Dheer,Galgaduud,103004.0,2.0,58017.0,0.56,31755.0,0.31,13232.0,0.13,0.0,0.0,0.0,0.0,13232.0,0.13,103004.0,2.0,Aug 2018 - Dec 2018,58017.0,0.56,36073.0,0.35,8915.0,0.09,0.0,0.0,0.0,0.0,8915.0,0.09,700.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,33.205000000000005,0.23166666666666666,15.166666666666666,9.333333333333334,0.0,79.8,19.0,0.0,0.0,19.75,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.4211999999999999,0.3237222467082124,7,True,0.009482274983868944,Ceel Dheer,39
193,521,2018-07-01,Taleex,38521.922596223885,7704.384519244779,1962.7365806791,1582.884964357317,379.8516163217833,0.2547557920787028,0.04930330454989,0.1935316333638393,Taleex,Sool,38522.0,3.0,14270.0,0.37,7379.0,0.19,16873.0,0.44,0.0,0.0,0.0,0.0,16873.0,0.44,38522.0,3.0,Aug 2018 - Dec 2018,12077.0,0.31,9250.0,0.24,17195.0,0.45,0.0,0.0,0.0,0.0,17195.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,0.125,0.0,0.0,0.0,212.4,0.0,0.0,0.0,0.0,1.0,0.5,1.1666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2912,0.3787844823934796,7,True,0.12402869031477681,Taleex,79
194,512,2018-07-01,Owdweyne,99751.78651328415,19950.35730265683,4595.412939188874,3880.08051290108,715.3324262877939,0.2303423878316652,0.035855619798475,0.1556622736093126,Owdweyne,Togdheer,99752.0,2.0,56824.0,0.57,33246.0,0.33,9682.0,0.1,0.0,0.0,0.0,0.0,9682.0,0.1,99752.0,2.0,Aug 2018 - Dec 2018,62513.0,0.63,32095.0,0.32,5144.0,0.05,0.0,0.0,0.0,0.0,5144.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,36.175000000000004,0.17500000000000002,0.0,0.0,0.0,125.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.2028,0.2072939133886237,7,False,-0.023048474443041478,Owdweyne,69
195,490,2018-07-01,Eyl,92352.216683081,18470.4433366162,8433.115399529477,7295.691490374685,1137.4239091547925,0.456573523755734,0.0615807584271645,0.1348758857513386,Eyl,Nugaal,92352.0,2.0,60765.0,0.66,23259.0,0.25,8328.0,0.09,0.0,0.0,0.0,0.0,8328.0,0.09,92352.0,2.0,Aug 2018 - Dec 2018,56069.0,0.61,27286.0,0.3,8998.0,0.1,0.0,0.0,0.0,0.0,8998.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.595000000000002,0.14833333333333334,0.0,34.44,0.0,275.0,23.5,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3795999999999999,0.3843661195946408,7,False,-0.07220740416109322,Eyl,46
